Participant,Action,Decrease Explanation Level,Last Distress Max Explanation,Last Anxiety Max Explanation,Last Doubt Max Explanation,Last Confusion Max Explanation,Last Disappointment Max Explanation,Last Anger Max Explanation,Last Surprise (negative) Max Explanation,Last Interest Max Explanation,Last Satisfaction Max Explanation,Last Contentment Max Explanation,Last Desire Max Explanation,Last Distress Max Resolution,Last Anxiety Max Resolution,Last Doubt Max Resolution,Last Confusion Max Resolution,Last Disappointment Max Resolution,Last Anger Max Resolution,Last Surprise (negative) Max Resolution,Last Interest Max Resolution,Last Satisfaction Max Resolution,Last Contentment Max Resolution,Last Desire Max Resolution,Last Distress Max Explanation DB,Last Anxiety Max Explanation DB,Last Doubt Max Explanation DB,Last Confusion Max Explanation DB,Last Disappointment Max Explanation DB,Last Anger Max Explanation DB,Last Surprise (negative) Max Explanation DB,Last Interest Max Explanation DB,Last Satisfaction Max Explanation DB,Last Contentment Max Explanation DB,Last Desire Max Explanation DB,Last Distress Max Resolution DB,Last Anxiety Max Resolution DB,Last Doubt Max Resolution DB,Last Confusion Max Resolution DB,Last Disappointment Max Resolution DB,Last Anger Max Resolution DB,Last Surprise (negative) Max Resolution DB,Last Interest Max Resolution DB,Last Satisfaction Max Resolution DB,Last Contentment Max Resolution DB,Last Desire Max Resolution DB,Last Distress Avg Explanation,Last Anxiety Avg Explanation,Last Doubt Avg Explanation,Last Confusion Avg Explanation,Last Disappointment Avg Explanation,Last Anger Avg Explanation,Last Surprise (negative) Avg Explanation,Last Interest Avg Explanation,Last Satisfaction Avg Explanation,Last Contentment Avg Explanation,Last Desire Avg Explanation,Last Distress Avg Resolution,Last Anxiety Avg Resolution,Last Doubt Avg Resolution,Last Confusion Avg Resolution,Last Disappointment Avg Resolution,Last Anger Avg Resolution,Last Surprise (negative) Avg Resolution,Last Interest Avg Resolution,Last Satisfaction Avg Resolution,Last Contentment Avg Resolution,Last Desire Avg Resolution,Distress Max Failure,Anxiety Max Failure,Doubt Max Failure,Confusion Max Failure,Disappointment Max Failure,Anger Max Failure,Surprise (negative) Max Failure,Interest Max Failure,Satisfaction Max Failure,Contentment Max Failure,Desire Max Failure,Distress Max Failure DB,Anxiety Max Failure DB,Doubt Max Failure DB,Confusion Max Failure DB,Disappointment Max Failure DB,Anger Max Failure DB,Surprise (negative) Max Failure DB,Interest Max Failure DB,Satisfaction Max Failure DB,Contentment Max Failure DB,Desire Max Failure DB,Distress Avg Failure,Anxiety Avg Failure,Doubt Avg Failure,Confusion Avg Failure,Disappointment Avg Failure,Anger Avg Failure,Surprise (negative) Avg Failure,Interest Avg Failure,Satisfaction Avg Failure,Contentment Avg Failure,Desire Avg Failure,Gaze on Robot Failure,Gaze on Task Failure,Gaze on Misc Failure,Head Titling Failure,Hand touching Face / Head Failure,Last Gaze on Robot Explanation,Last Gaze on Task Explanation,Last Gaze on Misc Explanation,Last Gaze on Robot Resolution,Last Gaze on Task Resolution,Last Gaze on Misc Resolution,Last Hand touching Face / Head,Last Head Titling,Confusion?
C2-4,Carry,FALSE,0.608687400817871,0.369325637817383,0.347255289554596,0.386121690273285,0.6021568775177,0.099384993314743,0.0511656776070595,0.224565178155899,0.228277489542961,0.193402498960495,0.0893526822328568,0.507070302963257,0.288912385702133,0.384346812963486,0.535540401935577,0.553347647190094,0.113609224557877,0.133003383874893,0.360091209411621,0.654838562011719,0.437720060348511,0.186430722475052,0.0406114459037779,0.022229194641113,-0.071445882320404,-0.0300978422164919,-0.009602785110474,-0.021437771618366,0.0028082467615605,-0.165469259023666,-0.152373448014259,-0.0686914324760439,-0.0667203664779662,-0.101617097854614,-0.0804132521152499,0.0370915234088899,0.1494187116622920,-0.0488092303276059,0.014224231243134,0.0818377062678334,0.135526031255722,0.4265610724687580,0.244317561388016,0.0970780402421951,0.348178173814501,0.2322492958711730,0.274131070290293,0.2997383320970190,0.4788564273289270,0.0633295601499932,0.0290915024732904,0.1492341220644970,0.0879221368314964,0.1015552952220400,0.0428309547714889,0.2662612821861920,0.175569942467902,0.2423754789563550,0.2857951931206580,0.3670307642006010,0.0611636324235832,0.0376607707129365,0.1857933236891960,0.1934818318899140,0.1673333303756020,0.0787811497428331,0.45037904381752,0.32226687669754,0.39591783285141,0.441190719604492,0.528335213661194,0.0748173743486404,0.0438974350690842,0.331628978252411,0.298518598079681,0.257234126329422,0.140059843659401,-0.2065853178501130,-0.0843777060508729,-0.0573956072330469,-0.0821255445480349,-0.1044508218765260,-0.0719207823276516,-0.0065280497074126,-0.0098255276679989,-0.1411860585212710,-0.074766725301743,0.0276694595813749,0.3032906074076890,0.2143277265131470,0.2752113612368700,0.2999226353131230,0.4245602376759050,0.0502890443312935,0.0280460964422673,0.1858545634895560,0.1430331526789810,0.1397014167159800,0.0746960904216393,0.13,0.87,0.0,TRUE,FALSE,0.0,1.0,0.0,0.02,0.87,0.11,FALSE,TRUE,FALSE
C2-4,Pick,FALSE,0.553956508636475,0.367400199174881,0.372664153575897,0.423096925020218,0.582399845123291,0.121247492730618,0.148775145411491,0.345005661249161,0.767973721027374,0.465080201625824,0.454245537519455,0.855201780796051,0.518588781356812,0.339545428752899,0.489751368761063,0.682015538215637,0.0851351395249367,0.0443373024463654,0.204439774155617,0.353179126977921,0.253535747528076,0.0748356804251671,0.069848120212555,0.0982557833194729,-0.026138335466385,-0.025670349597931,0.090834647417068,0.0401947572827343,0.068273156881332,-0.014831513166427,0.507352739572525,0.2447919249534610,0.348576352000237,0.3012452721595760,0.1511885821819310,-0.0331187248229979,0.066654443740845,0.0996156930923459,-0.0361123532056812,-0.1044378429651260,-0.1405658870935440,-0.414794594049453,-0.2115444540977480,-0.3794098570942880,0.2869719968853040,0.1869100133943210,0.2217922285929610,0.2607556862720090,0.3892092258468560,0.0514109216484369,0.0319395255498295,0.1601017950212250,0.1968355484160720,0.1597441241291220,0.0846616775893113,0.5621439942291810,0.3358425987618310,0.2739476401891030,0.3919886265482220,0.5236489602497650,0.0696097580449921,0.0351535906749112,0.1183652483991210,0.1101442868156090,0.0933999807706901,0.0380713625677994,0.316301822662354,0.191692262887955,0.388349264860153,0.428173691034317,0.429517149925232,0.110498279333115,0.0513532385230064,0.314965546131134,0.418542444705963,0.289600610733032,0.149795800447464,-0.14375427365303,-0.109496802091598,0.0910746455192559,0.067767828702927,-0.111287415027618,0.0265276208519938,0.0157159566879271,0.1246522217988970,0.208529368042946,0.093925729393959,0.0621192455291747,0.2527851695599760,0.1608731079360710,0.2260385706372880,0.268458609347758,0.362580190534177,0.0541591002889301,0.0305498416495064,0.1629397182360940,0.1868542815032210,0.1763562955286190,0.0724941440250562,0.0,1.0,0.0,FALSE,FALSE,0.06,0.9,0.04,0.0,1.0,0.0,FALSE,FALSE,FALSE
C3-4,Carry,FALSE,0.305887758731842,0.237367361783981,0.351748019456863,0.424418777227402,0.455952227115631,0.0919058322906494,0.0692185088992119,0.418372303247452,0.270468533039093,0.241107255220413,0.152079969644547,0.719076573848724,0.421216726303101,0.329611599445343,0.396291345357895,0.601492583751679,0.123243764042854,0.213194578886032,0.535204112529755,0.452003180980682,0.356886237859726,0.390819996595383,0.044228374958038,0.0194053202867499,0.0546392500400539,0.081599652767182,0.052741169929504,0.0241865590214729,0.0103561505675316,0.0162368714809419,0.048429876565933,0.041048660874367,-0.038623467087745,0.413188815116882,0.1838493645191200,-0.0221364200115199,-0.028127431869507,0.145540356636048,0.0313379317522046,0.1439760699868200,0.1168318092823030,0.1815346479415890,0.115778982639313,0.238740026950836,0.2316131574266100,0.1907884822610550,0.2796926533474640,0.3155002506340250,0.3620204211157910,0.0605876122546546,0.0436109120902769,0.2684281871599310,0.1257269796641430,0.1372104234555190,0.0762443397851551,0.2173363584259600,0.1597582959659300,0.2110870674966950,0.2484408198562390,0.3001554797161120,0.0462048567117076,0.0407746776058147,0.2912573130571680,0.233469346053388,0.1932254647453350,0.116420957808421,0.274048089981079,0.218861848115921,0.356876522302628,0.418485254049301,0.424562811851501,0.0958535298705101,0.0900330543518066,0.44019627571106,0.158254981040955,0.156539842486382,0.133159354329109,-0.038525104522705,0.0048926174640659,0.011103838682175,-0.0067389309406279,-0.0177455246448519,-0.0027784183621406,0.0388052091002464,0.092033952474595,-0.0314527750015249,-0.018394455313682,-0.020038634538651,0.1889913822042530,0.1663242290759910,0.3028218319703790,0.3470338356905970,0.3175381488841160,0.0692658816175214,0.0512492774889386,0.2987073053573740,0.1092206846023430,0.1313500031828880,0.0671678584968221,0.22,0.78,0.0,FALSE,FALSE,0.03,0.97,0.0,0.13,0.87,0.0,FALSE,TRUE,FALSE
C3-4,Pick,FALSE,0.323858350515366,0.247675850987434,0.373337626457214,0.448049396276474,0.471499741077423,0.115997590124607,0.168007701635361,0.513436853885651,0.441501617431641,0.313800424337387,0.275676667690277,0.203377217054367,0.166368156671524,0.236946478486061,0.27585557103157,0.326845169067383,0.0455686748027802,0.0433632582426071,0.399078905582428,0.305903017520905,0.285487830638886,0.147592395544052,0.0111671090126039,0.012702137231826,0.047889769077301,0.094112008810043,0.0159030556678769,0.0300211831927299,0.1157364919781690,0.0543407797813419,0.147953093051911,0.0662898719310759,0.0547473877668379,-0.1204811334609990,-0.08130769431591,-0.136391147971153,-0.172193825244904,-0.14465457201004,-0.0704289153218268,-0.1246444433927540,-0.1143579483032230,-0.135598599910736,-0.0283125936985009,-0.1280842721462250,0.2191708114217310,0.1732829998375150,0.2526409024847490,0.2966834102921630,0.3243918938233570,0.0584146210229864,0.0467929392322605,0.2742770780243130,0.1663323575082950,0.1504938439557370,0.0904298285935439,0.1566954940557480,0.1294602982699870,0.1933444529771800,0.2187659755349160,0.2436466500163080,0.0384327284991741,0.0320885885506868,0.35222230553627,0.2656395956873890,0.2243146747350690,0.1216910839080810,0.278882890939713,0.196946293115616,0.294360637664795,0.328192114830017,0.41882860660553,0.0714632719755173,0.0379452891647816,0.516676962375641,0.539216578006744,0.409401476383209,0.122982211410999,-0.0009565353393549,-0.0022472143173219,-0.016581654548645,-0.038736999034882,-0.003453850746155,0.0014940574765205,-0.0473041124641895,0.0432512760162349,0.326808184385299,0.201703995466232,-0.3401628956198700,0.1273878824351160,0.1021212384361640,0.1591725231244650,0.1780562208130440,0.2014667723199420,0.0328514341200733,0.0228342602414817,0.3600519314922140,0.3414535674041720,0.2939165255119060,0.0841765904734874,0.11,0.89,0.0,FALSE,FALSE,0.11,0.89,0.0,0.0,1.0,0.0,FALSE,FALSE,FALSE
C3-4,Place,FALSE,0.327139735221863,0.241771221160889,0.323189944028854,0.363398909568787,0.44850692152977,0.0801495909690857,0.0912285000085831,0.422443419694901,0.699243187904358,0.360240608453751,0.29989892244339,0.467383205890656,0.305467933416367,0.305072516202927,0.35231351852417,0.549680352210999,0.0785484090447426,0.154298812150955,0.421005964279175,0.374095052480698,0.291933596134186,0.320272117853165,9.40263271330122E-05,-0.0124361515045159,-0.053327083587647,-0.038799911737442,-0.0085026919841769,-0.0144080072641373,0.0318110957741738,0.083699464797974,0.203733235597611,0.06198936700821,0.059545978903771,0.140243470668793,0.063696712255478,-0.0181174278259269,-0.011085391044617,0.1011734306812290,-0.001601181924343,0.0630703121423719,-0.0014374554157259,-0.32514813542366,-0.0683070123195649,0.020373195409775,0.2482121636001570,0.1859400831865810,0.2548566270830500,0.2913906935532140,0.3730049905068470,0.0598751332540557,0.0393375120002706,0.2243362932272680,0.1495169673888190,0.1379931285133900,0.0979297871718991,0.2654321474441580,0.1922966548498130,0.2287959108750030,0.2633277080629180,0.3688226048497190,0.0514633007131624,0.0400908462757217,0.2402065413585610,0.1724403495157970,0.1547026114835250,0.0923819762749084,0.279827862977982,0.221182763576508,0.356243520975113,0.396175861358643,0.431149870157242,0.0974227637052536,0.0699791684746742,0.404393315315247,0.733846187591553,0.378011822700501,0.339115619659424,0.0027273595333099,0.012049123644829,0.055097132921219,0.057991594076157,5.98430633549918E-05,0.0239551961421966,0.0205744579434394,0.100213557481766,0.538054540753365,0.187710136175156,0.231630399823189,0.2085193732175330,0.1641021383733590,0.2715605785106790,0.3053696415033830,0.328431458308779,0.0675525012715109,0.0407568633813282,0.2535786474573200,0.183675735931972,0.1508310753209840,0.1077494145981200,0.3,0.67,0.04,FALSE,FALSE,0.02,0.98,0.0,0.07,0.93,0.0,FALSE,TRUE,FALSE
C3-4,Carry,FALSE,0.218774676322937,0.177999421954155,0.365648448467255,0.453345090150833,0.364408433437347,0.083983801305294,0.108581975102425,0.465661138296127,0.3556769490242,0.275731950998306,0.148476749658585,0.665575683116913,0.420921921730042,0.336790502071381,0.435982525348663,0.644725024700165,0.0965788438916206,0.133874952793121,0.536647737026215,0.5516117811203,0.404041439294815,0.41367968916893,-0.0552734136581419,-0.040862426161766,0.008771926164627,0.034859836101532,-0.060154378414154,-0.0118697285652161,0.0185489207506183,0.0254648625850669,0.197421967983245,0.119192108511924,0.015317395329476,0.4468010067939760,0.242922499775887,-0.028857946395874,-0.01736256480217,0.280316591262818,0.0125950425863265,0.025292977690696,0.070986598730088,0.1959348320961000,0.128309488296509,0.265202939510345,0.1612938026498470,0.1486042614227960,0.3043697646686010,0.3574050840522560,0.2730577848851680,0.0642503281789166,0.0638205383771232,0.3486942925623490,0.1365433263459380,0.1521967080022610,0.0738344368125711,0.1925799181993060,0.1522214309774710,0.2320850324823700,0.2642398743535120,0.2888311524506950,0.0496149409106738,0.0423798219119902,0.3160910799348960,0.2137638234513270,0.186693205625462,0.1127458241426470,0.248380020260811,0.209762886166573,0.339555501937866,0.387705475091934,0.392945408821106,0.0850330516695976,0.0694428309798241,0.387363731861115,0.531032979488373,0.365997672080994,0.261420100927353,-0.031634852290153,-0.009217098355293,0.025373697280884,-0.041926860809326,-0.0533366501331329,0.0158001706004141,-0.016276091337204,-0.089238733053207,0.13131245970726,0.0979048609733579,-0.128199964761734,0.1794317625463010,0.1553807252031920,0.2796185441753440,0.3233968738247370,0.2833196814445890,0.0622632539118914,0.0490948024808483,0.3070165655192210,0.188903810127693,0.1637926092919180,0.1103876109289770,0.03,0.62,0.34,TRUE,FALSE,0.19,0.81,0.0,0.26,0.74,0.0,FALSE,TRUE,TRUE
C3-4,Pick,FALSE,0.321028888225555,0.228010550141335,0.289040088653564,0.352650344371796,0.46208918094635,0.0602462477982044,0.101529568433762,0.578867435455322,0.88618266582489,0.417322218418121,0.313390374183655,0.113574489951134,0.10924020409584,0.237219572067261,0.25063955783844,0.209816932678223,0.0388209111988544,0.034013569355011,0.514683663845062,0.82006698846817,0.452265620231628,0.245064988732338,0.0421459972858419,0.0310642570257189,-0.0053205490112309,0.024458229541779,0.0432605743408199,-0.0112170241773129,0.0635842792689804,0.062190473079681,0.346966087818146,0.0079207420349119,0.190408162772656,-0.2074543982744210,-0.118770346045495,-0.051820516586303,-0.1020107865333560,-0.252272248268127,-0.02142533659935,-0.067515999078751,-0.06418377161026,-0.0661156773567199,0.0349434018135069,-0.068325385451317,0.138990776767408,0.1167329738014620,0.2043452874890400,0.2305648611732440,0.2242869422736020,0.0385296106464544,0.0347649106279687,0.3773290170986850,0.2928806474446350,0.2540690103419740,0.1163171374316050,0.0905820675767386,0.0842649928079201,0.1794676405306050,0.1958831399679180,0.1564287915825850,0.0294225238836728,0.0278509787928599,0.4438704458566810,0.3946641637728760,0.3206469107132690,0.1411482984056840,0.268413752317429,0.196153104305267,0.290731370449066,0.337429791688919,0.412715941667557,0.0675849542021751,0.0646756291389465,0.414555311203003,0.335040777921677,0.288152068853378,0.109765708446503,0.0459949374198919,0.0259109437465659,0.019062101840973,0.0427026152610779,0.0490523874759679,0.0046758353710174,0.0114473812282085,-0.0315927863121029,-0.1679818332195280,-0.016974568367005,-0.1969029605388640,0.1870113957141130,0.1524272342877730,0.2425355847392760,0.2752876462680950,0.3024926057883670,0.0536624692114336,0.0397367416215794,0.2965315814529150,0.1803182062825990,0.18790854247553,0.0853703719164643,0.12,0.88,0.0,FALSE,FALSE,0.19,0.78,0.03,0.45,0.55,0.0,FALSE,FALSE,FALSE
C3-4,Place,FALSE,0.307217508554459,0.246411949396133,0.356439352035522,0.433521181344986,0.462512612342835,0.0900307223200798,0.0738312751054764,0.42498242855072,0.603801727294922,0.414478182792664,0.170501232147217,0.340461850166321,0.258650034666061,0.342158704996109,0.368954509496689,0.491441607475281,0.0874676331877708,0.108706392347813,0.449345529079437,0.670536041259766,0.398969650268555,0.361185729503632,0.0273896455764769,0.0252291858196249,0.0001958310604089,0.0373453199863429,0.0313627421855929,-0.0073920413851737,0.0038521066308021,0.0205891132354729,-0.1300444602966310,0.036466360092163,-0.168614387512207,0.033244341611862,0.012238085269928,-0.014280647039413,-0.064566671848297,0.028928995132446,-0.002563089132309,0.0348751172423366,0.0243631005287169,0.0667343139648439,-0.0155085325241089,0.190684497356415,0.245007016767676,0.1993353765171310,0.3085056746808380,0.345619297801302,0.3874514696116630,0.071519509387704,0.0444664219394326,0.239108629238147,0.1032103787247950,0.1159134027189930,0.0628472734242677,0.2118641648660690,0.1651679096633900,0.245193658506169,0.2744487738784620,0.3219469418639650,0.0541924437891472,0.0395508969257421,0.2779007490505190,0.1894966366646040,0.1692434948156860,0.1061359812669890,0.445819824934006,0.313850224018097,0.314497053623199,0.353805035352707,0.534817218780518,0.0804666578769684,0.0559753105044365,0.386947810649872,0.572311520576477,0.348642289638519,0.37117075920105,0.076793819665909,0.048012375831604,-0.0458271801471719,-0.0343698561191559,0.046303510665894,-0.0279634296894076,0.0117812268435954,0.1079949736595160,0.4295905381441120,0.209152281284332,0.2714775353670120,0.2306436747312550,0.1754358919227820,0.2492257823400640,0.2852269838399750,0.3355133366935390,0.0574507265187361,0.0403048361048978,0.2453031645101660,0.1968732613193640,0.1590049987768430,0.1073064884061320,0.06,0.69,0.25,FALSE,FALSE,0.06,0.94,0.0,0.13,0.87,0.0,FALSE,TRUE,FALSE
C3-4,Carry,FALSE,0.274867624044418,0.224318414926529,0.353689938783646,0.392663866281509,0.419800579547882,0.0890135541558266,0.0854886695742607,0.432878106832504,0.22004047036171,0.181469112634659,0.210124671459198,0.732617437839508,0.430521339178085,0.42172047495842,0.456063389778137,0.681763529777527,0.115857437252998,0.0870108902454376,0.435164332389832,0.666086435317993,0.424771189689636,0.327418714761734,0.026487603783607,0.0145555287599559,0.01413443684578,0.004958391189575,0.026855170726776,0.0039805024862289,0.0160458385944366,0.0455143749713889,-0.310992509126663,-0.1845285594463350,-0.051295429468155,0.4577498137950900,0.206202924251556,0.068030536174774,0.0633995234966279,0.2619629502296450,0.0268438830971714,0.0015222206711768,0.0022862255573279,0.446045964956283,0.243302077054977,0.117294043302536,0.2022919890127680,0.1761119650644170,0.3031608206138280,0.3409061698537120,0.3304607282605090,0.0683251442877869,0.0495788868385971,0.2984337119156850,0.1203607046290450,0.1315994670516570,0.0844057646759769,0.2542433425298200,0.1925205520313720,0.2668739099703410,0.2999267179680910,0.3790614216224010,0.0651982971264616,0.0390225624382172,0.2366386327244670,0.1462581510777060,0.1430854490431750,0.0802191923291463,0.274395942687988,0.229500249028206,0.343553870916367,0.486489981412888,0.413475960493088,0.164704561233521,0.0857476890087128,0.451540410518646,0.40287721157074,0.300729602575302,0.206600591540337,-0.260391533374787,-0.1683302968740460,0.012445330619812,0.080939143896103,-0.136791557073593,0.0801891237497335,-0.0019491091370582,0.024630069732666,0.021635472774506,0.077253296971321,-0.23465333878994,0.1779747476631950,0.1532782566818320,0.2751604363773810,0.3156205397663700,0.2816573404001470,0.0616136901080608,0.0492274422537196,0.3208889758045020,0.1875921223651280,0.1740475881731870,0.0898977468411127,0.39,0.55,0.06,FALSE,FALSE,0.11,0.89,0.0,0.0,1.0,0.0,FALSE,TRUE,FALSE
C3-4,Pick,FALSE,0.321028888225555,0.228010550141335,0.289040088653564,0.352650344371796,0.46208918094635,0.0602462477982044,0.101529568433762,0.578867435455322,0.88618266582489,0.417322218418121,0.313390374183655,0.113574489951134,0.10924020409584,0.237219572067261,0.25063955783844,0.209816932678223,0.0388209111988544,0.034013569355011,0.514683663845062,0.82006698846817,0.452265620231628,0.245064988732338,0.0421459972858419,0.0310642570257189,-0.0053205490112309,0.024458229541779,0.0432605743408199,-0.0112170241773129,0.0635842792689804,0.062190473079681,0.346966087818146,0.0079207420349119,0.190408162772656,-0.2074543982744210,-0.118770346045495,-0.051820516586303,-0.1020107865333560,-0.252272248268127,-0.02142533659935,-0.067515999078751,-0.06418377161026,-0.0661156773567199,0.0349434018135069,-0.068325385451317,0.138990776767408,0.1167329738014620,0.2043452874890400,0.2305648611732440,0.2242869422736020,0.0385296106464544,0.0347649106279687,0.3773290170986850,0.2928806474446350,0.2540690103419740,0.1163171374316050,0.0905820675767386,0.0842649928079201,0.1794676405306050,0.1958831399679180,0.1564287915825850,0.0294225238836728,0.0278509787928599,0.4438704458566810,0.3946641637728760,0.3206469107132690,0.1411482984056840,0.316423982381821,0.237385094165802,0.383766442537308,0.415674835443497,0.477227538824081,0.0988227725028992,0.0536465980112553,0.360179126262665,0.701643407344818,0.412969321012497,0.396967977285385,0.005870282649994,-0.013424396514893,0.039875030517578,0.028796017169953,0.0164605677127829,0.0189727395772933,-0.0219550095498562,-0.0224573910236359,0.512049198150635,0.246303111314774,0.149979948997497,0.2149704784154890,0.1616210532188420,0.2240488302707670,0.2563692703843120,0.3157152754068370,0.0524558599293231,0.0334134762734174,0.2134715002775190,0.2698635405302050,0.1801059386134150,0.1457373178005220,0.35,0.57,0.09,FALSE,FALSE,0.19,0.78,0.03,0.45,0.55,0.0,FALSE,FALSE,FALSE
D1-4,Carry,TRUE,0.254994779825211,0.199943274259567,0.344446867704392,0.364858627319336,0.483276396989822,0.0847351476550102,0.112514615058899,0.523629724979401,0.296535462141037,0.267343699932098,0.417045950889587,0.439442962408066,0.263664066791534,0.327275216579437,0.308297544717789,0.542344927787781,0.084334671497345,0.0464628674089909,0.592568218708038,0.46620786190033,0.406819999217987,0.809655070304871,0.019515693187714,0.014800697565078,-0.032145261764526,-0.07166913151741,0.121223956346511,-0.0030719712376595,0.0657670833170415,0.0524420440196989,0.0392586886882779,-0.0055448114871979,0.269681170582771,0.184448182582855,0.0637207925319669,-0.017171651124955,-0.056561082601547,0.0590685307979589,-0.0004004761576651,-0.0660517476499081,0.068938493728637,0.169672399759293,0.139476299285889,0.392609119415284,0.1539545836548010,0.1390919605890910,0.2660018399357800,0.2672288129727050,0.2603556389609970,0.0576194488132993,0.0425454512238502,0.3896449332435930,0.2004059508442880,0.1740386043985680,0.140743817637364,0.1956124620046470,0.1503209265880290,0.2058188143186270,0.204767202399671,0.3113562631420790,0.0411112050060182,0.025160191906616,0.306381345167756,0.2339621101506050,0.1940938211046160,0.1829038797412070,0.200674116611481,0.17248198390007,0.305710852146149,0.39968740940094,0.303008198738098,0.0955102667212486,0.157456904649735,0.529118418693543,0.200574100017548,0.179819330573082,0.679019570350647,-0.075733602046966,-0.039083957672119,-0.0181449055671689,0.022930681705475,-0.164852350950241,0.009770095348358,0.027912437915802,0.202225685119629,0.066203102469445,0.037830486893654,0.0197068452835079,0.145478933725668,0.1417182256346160,0.2563539542581730,0.3236511589392370,0.2120958472723550,0.0579604271637356,0.0739833830815294,0.3906423630921740,0.1520510656030280,0.1288702014995660,0.2194051774947540,0.19,0.81,0.0,FALSE,FALSE,0.07,0.93,0.0,0.09,0.91,0.0,FALSE,TRUE,FALSE
D1-4,Pick,TRUE,0.402363955974579,0.257237136363983,0.366058647632599,0.376782387495041,0.564250826835632,0.0813665091991425,0.0712358132004738,0.564610064029694,0.506141662597656,0.41287362575531,0.616299152374268,0.1038503870368,0.0985330492258072,0.134053096175194,0.15323868393898,0.146596431732178,0.0240398813039064,0.02252540551126,0.467928111553192,0.410607248544693,0.286292493343353,0.4471295773983,0.188957214355469,0.1017431020736690,0.0159181952476499,0.010979235172272,0.178636133670807,0.0087445303797722,0.0193155631422997,0.104041129350663,-0.1069408655166630,-0.011815667152405,0.360912263393402,-0.298513568937779,-0.1587040871381760,-0.2320055514574050,-0.223543703556061,-0.417654395103454,-0.0573266278952361,-0.0487104076892137,-0.096681952476502,-0.095534414052963,-0.126581132411957,-0.169169574975968,0.165413042217493,0.1339146668612960,0.2198273636102680,0.2265568771362300,0.2748729353845120,0.0404501910805702,0.027595307379961,0.3459501059055330,0.2439102093577390,0.2076216863393780,0.1410990747213360,0.0846810353298981,0.0830973063906033,0.1108789009352520,0.132999526957671,0.1130899830410880,0.0212143977793554,0.0208646212704479,0.4449313605825110,0.3791733806331950,0.244144486884276,0.2719929789503420,0.352618485689163,0.239659696817398,0.373442113399506,0.448101282119751,0.458046674728394,0.0688214972615242,0.0470152869820595,0.323095679283142,0.472346186637878,0.357763171195984,0.206549987196922,0.0,0.0037687122821809,-0.004282116889953,0.0243995487689969,0.0,-0.0062790811061858,-0.0758176520466805,-0.145024716854096,-0.01357701420784,-0.0144322216510769,-0.2050426453351980,0.2520438167783950,0.181052493966288,0.2906273735894100,0.329414659490188,0.3709398276276060,0.0498787241263522,0.0329294944595959,0.2476618770096040,0.1683372975223590,0.1639596352146730,0.0834392093949847,0.0,0.81,0.19,FALSE,FALSE,0.15,0.85,0.0,0.0,1.0,0.0,FALSE,FALSE,FALSE
D1-4,Place,TRUE,0.293781220912933,0.22167095541954,0.348001569509506,0.323486179113388,0.425421535968781,0.096320241689682,0.0898183509707451,0.558908462524414,0.377672493457794,0.268996119499207,0.407018274068832,0.496892094612122,0.299031913280487,0.298036456108093,0.279974639415741,0.616202235221863,0.0777110531926155,0.048709474503994,0.547953605651856,0.441561698913574,0.399575412273407,0.501576960086823,0.007878601551056,0.0069389641284939,0.039707481861114,0.0292944908142089,-0.062998056411743,0.025108739733696,0.0569024719297886,0.1000458300113680,0.188736513257026,0.1302225142717370,-0.0856258273124699,0.203110873699189,0.077360957860947,-0.049965113401413,-0.0435115396976469,0.190780699253082,-0.0186091884970665,-0.0411088764667511,-0.0109548568725579,0.0638892054557799,0.1305792927742,0.0945586860179909,0.1652890599022310,0.1451817516547940,0.2361781196668740,0.2281733931352700,0.274594008612136,0.0546816227724775,0.0307851977025469,0.3529907579844200,0.2290158749868470,0.1756642608282470,0.1808897492786250,0.2196971555359850,0.1604975508764770,0.2118916532550100,0.2067901428120260,0.3519983021303630,0.0419535310222552,0.0237385400881369,0.2770568084640380,0.2277524205736620,0.2020932974723670,0.1224696501277580,0.276026278734207,0.183783769607544,0.357707500457764,0.489906579256058,0.467886656522751,0.0681232362985611,0.0669828951358795,0.35972797870636,0.160202175378799,0.153591260313988,0.241619244217873,0.0170117318630219,0.0056513547897339,-0.004312515258789,0.076223224401474,0.057411879301071,-0.0009355396032333,0.0228649228811264,0.0478028357028959,0.0181541591882699,0.000734731554985,0.140020318329335,0.2310932663579780,0.168543397138516,0.3298689275980000,0.378738301495711,0.3668568631013240,0.0583583122740189,0.0414620453181366,0.2690141374866170,0.1255348275105160,0.1256537182877460,0.0994610115885734,0.0,1.0,0.0,FALSE,FALSE,0.0,1.0,0.0,0.04,0.96,0.0,FALSE,FALSE,FALSE
